Order ID,Order Date,Region,State,Segment,Category,Sub-Category,Ship Mode,Quantity,Discount,Sales,Profit
US-1783,19-04-2023,East,New Jersey,Corporate,Furniture,Chairs,Same Day,2,0.1,720.78,-4.64
US-1784,17-08-2024,East,New Jersey,Consumer,Technology,Accessories,Standard Class,4,0.3,2114.53,374.83
US-1785,01-05-2024,West,California,Consumer,Technology,Copiers,Second Class,2,0.0,570.38,39.33
US-1786,09-07-2024,Central,Michigan,Home Office,Office Supplies,Paper,First Class,1,0.2,50.22,-2.25
US-1787,06-07-2023,South,Georgia,Home Office,Office Supplies,Storage,Standard Class,2,0.3,76.76,7.47
US-1788,30-11-2023,East,Pennsylvania,Corporate,Technology,Phones,Same Day,8,0.5,2618.3,863.9
US-1789,06-07-2024,Central,Texas,Home Office,Office Supplies,Storage,Standard Class,1,0.3,61.1,2.96
US-1790,29-05-2024,South,Florida,Consumer,Office Supplies,Storage,Second Class,1,0.0,49.62,13.22
US-1791,01-09-2024,East,New York,Consumer,Furniture,Bookcases,Standard Class,1,0.2,309.46,2.88
US-1792,09-01-2024,East,Pennsylvania,Consumer,Furniture,Furnishings,Standard Class,4,0.0,813.92,14.13
US-1793,14-02-2024,Central,Michigan,Corporate,Office Supplies,Paper,Second Class,8,0.0,502.04,108.81
US-1794,18-07-2024,West,Oregon,Home Office,Furniture,Bookcases,Same Day,5,0.0,1187.43,22.31
US-1795,16-04-2024,West,California,Home Office,Office Supplies,Labels,Standard Class,8,0.4,477.77,131.85
US-1796,09-08-2023,South,Georgia,Corporate,Furniture,Bookcases,First Class,8,0.2,3128.62,58.63
US-1797,20-01-2024,Central,Texas,Home Office,Office Supplies,Labels,First Class,2,0.4,113.87,22.7
US-1798,05-02-2024,Central,Illinois,Home Office,Office Supplies,Storage,Same Day,6,0.1,205.97,49.14
US-1799,15-05-2023,West,Oregon,Corporate,Office Supplies,Storage,Same Day,7,0.2,252.84,54.92
US-1800,30-05-2023,Central,Illinois,Consumer,Furniture,Tables,Same Day,1,0.0,392.48,1.82
US-1801,25-09-2024,South,North Carolina,Home Office,Furniture,Bookcases,Second Class,2,0.0,696.76,-2.86
US-1802,06-08-2023,West,California,Consumer,Furniture,Tables,Standard Class,4,0.0,1466.81,-4.39
US-1803,30-03-2023,East,New York,Home Office,Office Supplies,Paper,Second Class,7,0.0,352.63,61.65
US-1804,12-04-2023,Central,Michigan,Consumer,Technology,Accessories,Standard Class,3,0.2,1387.58,438.33
US-1805,28-08-2024,East,New York,Consumer,Technology,Machines,Standard Class,8,0.0,4342.19,505.88
US-1806,12-12-2024,East,Pennsylvania,Home Office,Furniture,Bookcases,First Class,8,0.3,1416.7,30.67
US-1807,16-05-2024,South,North Carolina,Home Office,Technology,Machines,Same Day,1,0.4,347.72,76.78
US-1808,18-08-2023,Central,Michigan,Consumer,Furniture,Tables,Same Day,3,0.4,582.91,5.81
US-1809,26-04-2023,South,North Carolina,Consumer,Office Supplies,Paper,First Class,1,0.0,48.53,-1.03
US-1810,14-07-2023,West,Oregon,Home Office,Technology,Machines,Second Class,2,0.2,751.05,230.7
US-1811,14-01-2023,South,Florida,Corporate,Office Supplies,Storage,Standard Class,6,0.0,283.38,26.34
US-1812,01-07-2023,Central,Michigan,Consumer,Furniture,Chairs,Second Class,4,0.0,1485.98,10.02
US-1813,24-01-2023,East,New York,Corporate,Office Supplies,Art,Standard Class,2,0.2,65.52,26.04
US-1814,16-07-2023,West,California,Home Office,Technology,Accessories,Standard Class,4,0.3,1702.88,157.04
US-1815,07-02-2024,East,New York,Home Office,Furniture,Tables,Standard Class,2,0.2,458.22,-4.16
US-1816,03-11-2023,South,Georgia,Home Office,Technology,Phones,Same Day,7,0.0,2100.54,399.29
US-1817,26-01-2024,Central,Illinois,Home Office,Furniture,Furnishings,Standard Class,1,0.0,335.15,-5.24
US-1818,22-01-2023,West,Washington,Corporate,Technology,Machines,Standard Class,2,0.0,631.71,100.47
US-1819,24-11-2023,East,New York,Consumer,Technology,Copiers,First Class,3,0.4,850.69,53.55
US-1820,19-11-2024,West,Washington,Consumer,Furniture,Bookcases,First Class,8,0.1,3104.29,97.7
US-1821,30-07-2024,West,Washington,Corporate,Furniture,Bookcases,Same Day,8,0.1,2286.7,0.65
US-1822,23-06-2024,Central,Illinois,Corporate,Furniture,Furnishings,Second Class,6,0.3,1616.25,33.14
US-1823,12-12-2024,Central,Illinois,Home Office,Furniture,Furnishings,First Class,1,0.0,298.49,-3.92
US-1824,06-01-2024,South,North Carolina,Consumer,Furniture,Tables,Same Day,1,0.1,359.56,-3.93
US-1825,13-05-2024,East,New Jersey,Home Office,Technology,Accessories,Standard Class,7,0.5,2799.05,824.05
US-1826,25-11-2023,Central,Michigan,Consumer,Office Supplies,Paper,Second Class,8,0.4,328.17,148.74
US-1827,23-07-2024,South,Florida,Corporate,Furniture,Chairs,Same Day,8,0.0,1529.62,35.8
US-1828,11-01-2024,South,Florida,Corporate,Technology,Phones,Same Day,3,0.3,989.75,140.51
US-1829,26-11-2024,East,New York,Consumer,Technology,Accessories,First Class,6,0.1,1900.75,534.86
US-1830,30-03-2024,South,Florida,Consumer,Furniture,Furnishings,Standard Class,4,0.0,1077.5,25.12
US-1831,05-06-2023,East,New Jersey,Corporate,Office Supplies,Paper,Standard Class,8,0.5,283.52,51.23
US-1832,21-02-2023,East,Pennsylvania,Home Office,Technology,Machines,Standard Class,8,0.0,2545.62,684.39
US-1833,13-12-2023,West,Oregon,Home Office,Furniture,Bookcases,Same Day,6,0.0,1189.69,39.07
US-1834,05-06-2023,East,New Jersey,Corporate,Technology,Machines,Second Class,2,0.0,967.53,149.38
US-1835,02-01-2024,Central,Illinois,Corporate,Technology,Phones,First Class,7,0.3,2601.44,778.19
US-1836,26-07-2023,Central,Michigan,Home Office,Furniture,Furnishings,Second Class,1,0.5,214.17,0.74
US-1837,08-10-2023,West,Washington,Consumer,Furniture,Bookcases,Same Day,7,0.0,2260.13,16.01
US-1838,13-05-2023,South,Georgia,Consumer,Furniture,Chairs,Second Class,1,0.5,231.22,0.73
US-1839,14-02-2024,East,Pennsylvania,Home Office,Furniture,Furnishings,Standard Class,6,0.0,1776.86,45.85
US-1840,02-10-2023,East,New York,Consumer,Technology,Copiers,First Class,7,0.4,3954.58,1510.76
US-1841,17-12-2023,East,Pennsylvania,Home Office,Furniture,Tables,Standard Class,6,0.3,1565.17,27.85
US-1842,06-02-2024,South,Georgia,Corporate,Furniture,Furnishings,Same Day,8,0.0,1678.03,51.78
US-1843,26-10-2023,Central,Illinois,Home Office,Office Supplies,Binders,Standard Class,4,0.1,196.54,53.97
US-1844,20-05-2023,West,California,Consumer,Technology,Accessories,Same Day,5,0.0,3053.1,521.57
US-1845,04-07-2024,East,Pennsylvania,Home Office,Office Supplies,Labels,Same Day,5,0.1,308.67,58.76
US-1846,24-08-2024,East,Pennsylvania,Consumer,Office Supplies,Labels,Same Day,8,0.5,431.92,214.72
US-1847,05-02-2024,Central,Texas,Corporate,Technology,Machines,First Class,5,0.0,2254.3,200.56
US-1848,30-05-2024,Central,Texas,Corporate,Office Supplies,Paper,Second Class,8,0.0,465.92,145.6
US-1849,10-05-2024,East,New York,Corporate,Technology,Phones,First Class,3,0.0,993.32,134.5
US-1850,16-10-2023,South,North Carolina,Consumer,Office Supplies,Paper,Standard Class,3,0.0,182.98,12.05
US-1851,26-11-2023,East,New York,Home Office,Furniture,Bookcases,First Class,6,0.2,1053.86,14.52
US-1852,15-08-2023,Central,Texas,Corporate,Office Supplies,Labels,First Class,4,0.2,255.49,60.71
US-1853,27-09-2023,South,Florida,Consumer,Technology,Machines,Same Day,7,0.3,3773.91,1286.92
US-1854,23-06-2024,South,Florida,Consumer,Technology,Machines,First Class,5,0.2,2039.52,119.95
US-1855,20-11-2024,East,New Jersey,Corporate,Office Supplies,Storage,Standard Class,6,0.5,273.45,20.99
US-1856,06-08-2024,South,Georgia,Corporate,Technology,Machines,Same Day,8,0.1,4196.47,1508.27
US-1857,26-01-2024,East,New Jersey,Home Office,Office Supplies,Art,Standard Class,6,0.2,353.55,153.75
US-1858,15-02-2023,West,Washington,Home Office,Technology,Phones,Same Day,8,0.0,3452.96,349.44
US-1859,16-05-2024,South,Georgia,Home Office,Technology,Machines,First Class,8,0.0,3475.15,783.73
US-1860,04-11-2023,South,North Carolina,Home Office,Furniture,Chairs,First Class,4,0.0,1032.66,23.03
US-1861,23-10-2024,East,Pennsylvania,Consumer,Office Supplies,Paper,Standard Class,4,0.4,231.59,100.28
US-1862,11-01-2024,West,Washington,Corporate,Office Supplies,Art,First Class,6,0.0,201.22,24.19
US-1863,14-09-2023,West,Washington,Corporate,Furniture,Bookcases,Second Class,2,0.0,733.43,11.82
US-1864,29-11-2023,Central,Texas,Consumer,Furniture,Bookcases,Standard Class,5,0.1,1551.99,41.13
US-1865,18-07-2024,West,California,Home Office,Technology,Copiers,Standard Class,7,0.0,3687.39,897.39
US-1866,02-09-2024,South,Georgia,Consumer,Technology,Copiers,Same Day,3,0.0,850.38,224.9
US-1867,08-02-2023,Central,Texas,Corporate,Office Supplies,Paper,Standard Class,2,0.0,77.83,3.92
US-1868,29-12-2023,East,Pennsylvania,Consumer,Office Supplies,Storage,First Class,3,0.0,115.46,22.8
US-1869,08-10-2023,Central,Michigan,Corporate,Furniture,Chairs,Standard Class,3,0.0,991.17,4.57
US-1870,07-06-2024,East,New Jersey,Corporate,Furniture,Bookcases,First Class,8,0.4,3182.96,95.89
US-1871,04-08-2023,Central,Illinois,Corporate,Technology,Accessories,Same Day,2,0.5,815.44,263.47
US-1872,29-04-2023,East,New Jersey,Home Office,Furniture,Bookcases,Second Class,8,0.1,2557.68,24.21
US-1873,13-04-2024,Central,Illinois,Corporate,Office Supplies,Paper,Same Day,4,0.4,216.8,67.79
US-1874,13-07-2023,Central,Michigan,Corporate,Technology,Machines,Standard Class,7,0.2,3978.26,1198.55
US-1875,13-09-2023,Central,Michigan,Home Office,Office Supplies,Storage,Standard Class,8,0.0,474.66,208.08
US-1876,17-09-2024,South,Georgia,Corporate,Furniture,Chairs,Standard Class,6,0.0,1327.74,40.91
US-1877,24-08-2023,South,North Carolina,Consumer,Technology,Accessories,Standard Class,4,0.0,1765.19,196.28
US-1878,03-12-2024,East,New York,Corporate,Technology,Machines,Second Class,7,0.0,2513.13,187.3
US-1879,24-06-2024,South,Georgia,Corporate,Technology,Accessories,Standard Class,5,0.4,2057.69,693.78
US-1880,29-09-2024,West,California,Home Office,Furniture,Furnishings,First Class,2,0.5,766.08,24.42
US-1881,16-05-2023,Central,Illinois,Consumer,Furniture,Chairs,Same Day,7,0.0,1304.52,7.89
US-1882,08-12-2024,West,Washington,Home Office,Furniture,Bookcases,Second Class,2,0.2,545.26,-0.48
US-1883,18-03-2023,Central,Michigan,Consumer,Furniture,Furnishings,First Class,3,0.4,926.88,0.94
US-1884,03-04-2024,Central,Texas,Corporate,Furniture,Bookcases,Standard Class,1,0.0,365.32,3.91
US-1885,26-01-2024,Central,Michigan,Consumer,Office Supplies,Binders,First Class,7,0.0,249.32,88.91
US-1886,24-01-2023,Central,Michigan,Corporate,Furniture,Furnishings,Standard Class,5,0.0,1648.34,29.85
US-1887,19-11-2023,West,Oregon,Home Office,Technology,Accessories,Standard Class,3,0.2,1771.25,156.8
US-1888,05-08-2024,South,Florida,Corporate,Office Supplies,Art,Same Day,5,0.0,299.05,111.07
US-1889,12-06-2023,South,Florida,Consumer,Furniture,Chairs,First Class,7,0.0,1245.17,9.89
US-1890,01-08-2024,East,New Jersey,Home Office,Office Supplies,Labels,Standard Class,1,0.5,54.44,15.56
US-1891,29-04-2024,West,California,Home Office,Technology,Phones,First Class,7,0.0,3714.1,342.08
US-1892,16-07-2024,West,Oregon,Corporate,Office Supplies,Binders,Second Class,8,0.4,380.69,84.74
US-1893,23-07-2023,West,Oregon,Home Office,Technology,Phones,Second Class,7,0.1,3511.62,439.09
US-1894,03-01-2023,East,New Jersey,Corporate,Office Supplies,Art,Same Day,2,0.4,100.6,30.72
US-1895,26-11-2023,East,Pennsylvania,Consumer,Office Supplies,Art,Same Day,4,0.3,225.73,28.54
US-1896,27-08-2024,Central,Michigan,Home Office,Technology,Machines,Standard Class,3,0.0,1597.34,356.68
US-1897,02-05-2023,Central,Illinois,Consumer,Technology,Phones,First Class,1,0.3,400.8,64.17
US-1898,29-05-2023,West,Washington,Corporate,Technology,Phones,Second Class,6,0.3,3776.88,1384.43
US-1899,21-11-2023,East,New Jersey,Consumer,Technology,Copiers,Same Day,7,0.0,3863.59,1159.69
US-1900,30-09-2023,East,New York,Home Office,Technology,Machines,Second Class,6,0.3,3136.01,1093.79
US-1901,15-05-2023,Central,Michigan,Corporate,Office Supplies,Art,Same Day,3,0.0,107.41,30.34
US-1902,10-02-2024,East,New York,Home Office,Furniture,Bookcases,Same Day,2,0.3,563.09,7.66
US-1903,25-03-2023,West,Washington,Corporate,Furniture,Chairs,Same Day,4,0.2,1058.71,26.29
US-1904,30-08-2024,Central,Texas,Corporate,Office Supplies,Labels,Standard Class,1,0.5,42.65,4.33
US-1905,18-07-2023,East,New York,Corporate,Office Supplies,Binders,First Class,3,0.0,171.93,40.3
US-1906,12-01-2023,West,Oregon,Consumer,Furniture,Furnishings,Second Class,5,0.5,1115.84,25.2
US-1907,19-10-2023,South,North Carolina,Home Office,Office Supplies,Paper,Second Class,6,0.2,262.5,89.16
US-1908,26-08-2023,East,New York,Corporate,Technology,Machines,Standard Class,7,0.0,3141.87,242.81
US-1909,24-02-2024,West,California,Home Office,Furniture,Bookcases,Second Class,4,0.1,1495.05,22.38
US-1910,08-11-2023,South,Georgia,Corporate,Furniture,Bookcases,Second Class,3,0.5,794.47,9.87
US-1911,01-05-2024,East,New Jersey,Home Office,Technology,Copiers,First Class,2,0.4,774.09,94.79
US-1912,18-12-2023,South,Georgia,Home Office,Technology,Copiers,Standard Class,3,0.5,1116.89,330.99
US-1913,14-11-2023,East,New Jersey,Corporate,Furniture,Tables,Same Day,1,0.0,243.94,-0.97
US-1914,21-04-2024,East,New Jersey,Corporate,Furniture,Tables,Same Day,5,0.0,1370.34,13.91
US-1915,04-01-2023,East,New York,Consumer,Furniture,Furnishings,First Class,6,0.0,2052.36,62.59
US-1916,31-03-2024,Central,Michigan,Corporate,Technology,Phones,Standard Class,7,0.0,4195.35,1345.21
US-1917,16-10-2024,West,Washington,Corporate,Furniture,Bookcases,Same Day,2,0.0,368.21,-0.92
US-1918,21-12-2023,Central,Illinois,Consumer,Furniture,Furnishings,First Class,7,0.5,1840.69,16.18
US-1919,21-11-2024,South,North Carolina,Corporate,Office Supplies,Paper,First Class,3,0.3,130.36,20.42
US-1920,11-12-2024,South,Georgia,Consumer,Technology,Machines,Standard Class,4,0.0,2306.95,574.23
US-1921,13-01-2024,Central,Illinois,Consumer,Furniture,Chairs,First Class,2,0.0,727.93,13.8
US-1922,21-12-2023,Central,Texas,Corporate,Office Supplies,Art,Second Class,8,0.2,346.01,41.35
US-1923,25-02-2024,Central,Illinois,Home Office,Office Supplies,Labels,Same Day,1,0.5,32.14,-9.65
US-1924,06-05-2024,Central,Texas,Consumer,Technology,Copiers,Standard Class,1,0.1,456.4,135.12
US-1925,16-04-2023,West,Washington,Consumer,Technology,Accessories,First Class,7,0.2,2689.88,366.35
US-1926,19-04-2024,West,California,Home Office,Office Supplies,Art,Standard Class,7,0.3,222.98,25.34
US-1927,31-10-2024,West,Oregon,Consumer,Office Supplies,Art,Same Day,1,0.0,28.37,-4.28
US-1928,21-12-2024,South,Georgia,Consumer,Technology,Copiers,Standard Class,3,0.0,1019.66,261.76
US-1929,21-06-2023,Central,Texas,Home Office,Technology,Phones,Same Day,2,0.5,1062.76,199.31
US-1930,07-12-2023,East,New Jersey,Consumer,Furniture,Furnishings,First Class,4,0.1,830.51,-0.79
US-1931,18-05-2023,East,New York,Home Office,Furniture,Furnishings,Standard Class,4,0.2,742.46,16.21
US-1932,25-10-2023,East,Pennsylvania,Home Office,Technology,Copiers,Second Class,1,0.0,443.25,128.67
US-1933,12-07-2024,South,Florida,Consumer,Office Supplies,Storage,First Class,7,0.4,326.01,113.43
US-1934,06-03-2024,South,Florida,Consumer,Office Supplies,Storage,First Class,4,0.3,156.43,66.55
US-1935,12-06-2023,Central,Michigan,Corporate,Office Supplies,Paper,First Class,8,0.1,231.42,51.12
US-1936,27-02-2024,South,Florida,Consumer,Technology,Accessories,Same Day,6,0.0,2363.1,292.21
US-1937,13-06-2024,Central,Texas,Consumer,Technology,Copiers,Same Day,8,0.0,4429.37,469.44
US-1938,17-05-2023,East,New Jersey,Home Office,Office Supplies,Labels,First Class,6,0.4,259.03,103.82
US-1939,25-12-2024,Central,Illinois,Corporate,Furniture,Tables,First Class,1,0.1,278.24,-8.83
US-1940,03-04-2024,East,New Jersey,Consumer,Technology,Phones,Standard Class,7,0.3,4396.77,1530.57
US-1941,07-01-2024,Central,Texas,Corporate,Technology,Copiers,Standard Class,6,0.4,3283.12,743.19
US-1942,28-08-2023,East,New Jersey,Home Office,Office Supplies,Labels,Second Class,5,0.0,258.17,112.22
US-1943,02-06-2024,West,Washington,Corporate,Furniture,Tables,Second Class,3,0.3,802.49,-3.55
US-1944,30-05-2023,Central,Michigan,Corporate,Office Supplies,Binders,Second Class,7,0.1,349.56,120.84
US-1945,08-08-2023,West,Oregon,Home Office,Furniture,Chairs,Same Day,4,0.1,1359.09,27.53
US-1946,18-05-2024,South,Florida,Consumer,Technology,Accessories,First Class,4,0.2,1885.1,230.08
US-1947,22-02-2024,East,Pennsylvania,Home Office,Furniture,Chairs,Second Class,7,0.0,1632.57,30.04
US-1948,13-02-2024,Central,Illinois,Corporate,Furniture,Bookcases,First Class,4,0.2,826.53,2.04
US-1949,14-02-2024,West,California,Consumer,Office Supplies,Paper,Second Class,6,0.5,216.95,12.65
US-1950,04-11-2024,West,Oregon,Consumer,Office Supplies,Binders,Second Class,3,0.1,166.21,37.66
US-1951,31-01-2023,Central,Michigan,Corporate,Technology,Machines,First Class,1,0.4,412.5,61.02
US-1952,09-09-2023,East,New York,Corporate,Office Supplies,Paper,Second Class,3,0.0,175.2,47.22
US-1953,07-04-2023,South,North Carolina,Corporate,Technology,Copiers,First Class,3,0.0,1123.45,392.73
US-1954,08-09-2023,South,Florida,Corporate,Technology,Machines,First Class,1,0.4,465.4,141.0
US-1955,06-03-2024,West,California,Corporate,Office Supplies,Storage,First Class,3,0.0,136.84,41.52
US-1956,20-03-2023,Central,Illinois,Consumer,Technology,Copiers,Same Day,6,0.0,2997.28,831.7
US-1957,02-05-2023,East,New Jersey,Home Office,Office Supplies,Labels,Standard Class,7,0.2,300.38,35.68
US-1958,26-09-2023,South,Florida,Consumer,Office Supplies,Labels,Same Day,5,0.4,218.21,25.82
US-1959,24-09-2024,Central,Michigan,Consumer,Technology,Accessories,Same Day,7,0.1,3907.56,558.51
US-1960,27-02-2024,Central,Texas,Corporate,Technology,Machines,Second Class,1,0.4,430.68,52.16
US-1961,04-07-2024,West,Oregon,Consumer,Technology,Machines,First Class,6,0.3,3074.09,787.42
US-1962,26-04-2024,Central,Illinois,Corporate,Office Supplies,Labels,First Class,5,0.0,145.48,25.59
US-1963,17-07-2024,East,New Jersey,Home Office,Office Supplies,Binders,First Class,1,0.2,51.6,3.68
US-1964,12-03-2023,West,Oregon,Corporate,Technology,Phones,Same Day,5,0.0,2936.47,634.24
US-1965,08-10-2023,Central,Illinois,Consumer,Furniture,Furnishings,Standard Class,3,0.4,1045.83,31.86
US-1966,04-10-2023,Central,Illinois,Corporate,Office Supplies,Labels,Same Day,3,0.0,124.1,37.19
US-1967,05-09-2024,Central,Illinois,Consumer,Furniture,Furnishings,Standard Class,8,0.5,3125.51,104.79
US-1968,25-12-2024,Central,Michigan,Corporate,Technology,Accessories,First Class,2,0.4,803.87,69.5
US-1969,20-09-2024,Central,Michigan,Consumer,Office Supplies,Paper,Standard Class,1,0.3,34.58,6.11
US-1970,17-06-2023,South,Florida,Corporate,Technology,Phones,Same Day,1,0.1,615.51,232.46
US-1971,06-04-2024,West,Oregon,Consumer,Office Supplies,Binders,First Class,4,0.4,254.68,57.26
US-1972,30-06-2024,West,Oregon,Corporate,Technology,Phones,First Class,7,0.3,4360.29,1678.42
US-1973,29-01-2024,Central,Michigan,Corporate,Technology,Accessories,Second Class,2,0.0,1075.61,192.32
US-1974,01-11-2023,West,Washington,Corporate,Furniture,Chairs,First Class,2,0.4,517.35,-5.05
US-1975,16-05-2023,Central,Texas,Consumer,Furniture,Furnishings,Second Class,2,0.0,380.93,-5.52
US-1976,30-09-2024,West,Oregon,Corporate,Technology,Phones,First Class,1,0.0,434.88,132.51
US-1977,18-08-2023,West,Oregon,Corporate,Technology,Accessories,First Class,6,0.2,1752.91,684.29
US-1978,22-11-2023,East,Pennsylvania,Corporate,Technology,Copiers,Same Day,4,0.1,2523.27,430.64
US-1979,12-06-2023,Central,Michigan,Home Office,Office Supplies,Binders,Second Class,2,0.4,73.92,4.85
US-1980,23-09-2024,East,New York,Consumer,Office Supplies,Labels,Second Class,1,0.2,57.09,9.84
US-1981,25-11-2024,South,North Carolina,Home Office,Office Supplies,Binders,First Class,8,0.5,349.02,69.48
US-1982,19-05-2024,South,North Carolina,Corporate,Technology,Phones,Same Day,4,0.1,2557.91,419.08
US-1983,12-03-2024,Central,Texas,Home Office,Technology,Accessories,Same Day,3,0.0,1306.96,189.47
US-1984,27-04-2024,West,California,Consumer,Furniture,Tables,Second Class,1,0.0,326.89,-2.83
US-1985,15-12-2024,Central,Michigan,Home Office,Furniture,Chairs,Same Day,5,0.4,1255.72,16.99
US-1986,06-01-2023,Central,Illinois,Consumer,Office Supplies,Binders,Same Day,7,0.0,256.32,47.3
US-1987,09-02-2024,West,California,Corporate,Furniture,Furnishings,First Class,8,0.4,2018.06,12.23
US-1988,03-07-2023,East,New York,Home Office,Office Supplies,Paper,Standard Class,5,0.3,182.23,59.83
US-1989,17-09-2023,Central,Michigan,Home Office,Furniture,Tables,First Class,8,0.0,2645.49,92.52
US-1990,26-11-2023,Central,Illinois,Home Office,Furniture,Chairs,Second Class,7,0.5,1778.26,46.99
US-1991,08-12-2024,East,Pennsylvania,Corporate,Technology,Copiers,First Class,3,0.2,1073.67,344.86
US-1992,21-05-2024,West,Oregon,Home Office,Technology,Accessories,Same Day,3,0.2,1232.59,473.18
US-1993,04-07-2023,West,Washington,Home Office,Furniture,Tables,Standard Class,4,0.0,895.72,26.76
US-1994,07-10-2024,East,New Jersey,Consumer,Furniture,Furnishings,Same Day,8,0.1,1897.27,8.27
US-1995,01-05-2024,South,Georgia,Corporate,Furniture,Chairs,Second Class,6,0.5,2140.92,74.32
US-1996,13-12-2023,East,New Jersey,Home Office,Technology,Phones,First Class,4,0.3,1662.14,247.26
US-1997,03-11-2023,West,Oregon,Home Office,Office Supplies,Art,Standard Class,5,0.2,317.4,112.37
US-1998,09-02-2024,East,Pennsylvania,Home Office,Furniture,Bookcases,Same Day,4,0.2,1548.93,38.28
US-1999,24-02-2023,South,Florida,Corporate,Furniture,Bookcases,Second Class,8,0.3,3082.89,18.8
US-2000,30-12-2023,West,California,Consumer,Technology,Copiers,Same Day,4,0.4,2424.8,654.64
US-2001,11-10-2024,West,Washington,Home Office,Furniture,Chairs,Second Class,8,0.4,2973.41,79.69
US-2002,08-12-2024,West,Washington,Consumer,Technology,Copiers,First Class,3,0.5,1177.18,112.5
US-2003,14-12-2023,South,North Carolina,Corporate,Office Supplies,Art,Same Day,8,0.5,477.05,74.55
US-2004,18-07-2024,East,Pennsylvania,Consumer,Office Supplies,Paper,Second Class,6,0.3,224.06,17.78
US-2005,06-10-2024,East,Pennsylvania,Consumer,Office Supplies,Labels,First Class,3,0.4,147.94,31.17
US-2006,17-09-2024,Central,Michigan,Corporate,Technology,Accessories,Same Day,7,0.4,2979.36,635.59
US-2007,03-05-2024,West,California,Home Office,Office Supplies,Labels,Same Day,7,0.4,392.75,189.37
US-2008,09-03-2023,South,Georgia,Consumer,Office Supplies,Art,Second Class,6,0.5,354.47,62.86
US-2009,19-12-2023,Central,Illinois,Corporate,Furniture,Tables,First Class,2,0.0,496.59,-7.78
US-2010,07-11-2023,East,New Jersey,Consumer,Office Supplies,Storage,Standard Class,4,0.1,176.87,75.31
US-2011,21-08-2023,South,Florida,Corporate,Furniture,Chairs,First Class,6,0.2,1458.67,17.85
US-2012,17-06-2024,East,New Jersey,Home Office,Office Supplies,Labels,Second Class,8,0.0,318.9,128.37
US-2013,07-03-2023,West,Oregon,Home Office,Furniture,Furnishings,Standard Class,6,0.0,1513.09,50.25
US-2014,13-10-2024,South,Georgia,Home Office,Furniture,Chairs,Standard Class,8,0.4,2817.58,32.12
US-2015,28-10-2023,West,Washington,Consumer,Furniture,Bookcases,First Class,8,0.2,2490.62,57.62
US-2016,24-05-2023,East,Pennsylvania,Home Office,Technology,Phones,Same Day,1,0.0,460.17,126.75
US-2017,03-11-2024,East,Pennsylvania,Home Office,Furniture,Tables,First Class,5,0.4,1196.6,20.69
US-2018,13-07-2023,West,Washington,Home Office,Furniture,Chairs,First Class,8,0.0,1409.28,44.01
US-2019,08-06-2024,South,North Carolina,Corporate,Technology,Phones,First Class,5,0.4,2990.98,591.52
US-2020,23-05-2024,South,Georgia,Home Office,Office Supplies,Paper,Standard Class,5,0.0,183.41,52.89
US-2021,01-09-2024,South,North Carolina,Consumer,Furniture,Chairs,Standard Class,4,0.4,1006.61,21.33
US-2022,22-12-2024,East,New Jersey,Home Office,Technology,Machines,First Class,3,0.0,1028.0,134.9
US-2023,19-11-2024,East,Pennsylvania,Corporate,Furniture,Chairs,Second Class,2,0.2,629.1,8.51
US-2024,02-09-2024,South,Florida,Consumer,Office Supplies,Binders,Same Day,7,0.0,367.21,119.41
US-2025,24-04-2024,Central,Texas,Home Office,Technology,Copiers,Second Class,4,0.0,1446.51,479.2
US-2026,26-10-2023,West,California,Corporate,Office Supplies,Binders,First Class,3,0.4,170.5,52.15
US-2027,09-08-2023,South,North Carolina,Home Office,Furniture,Tables,Second Class,7,0.1,1498.4,22.63
US-2028,03-05-2023,Central,Illinois,Consumer,Furniture,Bookcases,Standard Class,1,0.5,206.09,0.48
US-2029,23-03-2023,East,Pennsylvania,Corporate,Technology,Machines,Standard Class,5,0.0,2817.69,995.97
US-2030,17-05-2023,South,North Carolina,Corporate,Office Supplies,Art,Same Day,4,0.3,218.09,60.02
US-2031,07-07-2024,South,North Carolina,Corporate,Technology,Copiers,First Class,4,0.4,1824.88,118.39
US-2032,17-01-2023,South,Georgia,Consumer,Office Supplies,Paper,Second Class,4,0.0,226.81,100.95
US-2033,07-01-2024,Central,Texas,Corporate,Technology,Copiers,Second Class,3,0.3,1312.84,380.92
US-2034,12-10-2024,South,Florida,Home Office,Furniture,Furnishings,Standard Class,3,0.3,760.72,14.38
US-2035,23-01-2024,East,New York,Home Office,Technology,Machines,Same Day,3,0.0,1490.56,341.46
US-2036,11-10-2024,South,Florida,Corporate,Office Supplies,Labels,First Class,2,0.0,124.29,17.21
US-2037,03-12-2024,East,Pennsylvania,Consumer,Office Supplies,Paper,First Class,2,0.3,62.32,9.25
US-2038,06-04-2024,Central,Texas,Consumer,Furniture,Furnishings,Standard Class,5,0.1,1495.98,25.29
US-2039,25-06-2023,West,California,Corporate,Furniture,Furnishings,First Class,1,0.2,322.98,-4.41
US-2040,22-12-2024,West,California,Home Office,Office Supplies,Paper,Standard Class,1,0.0,60.65,11.0
US-2041,12-02-2023,East,New York,Consumer,Technology,Phones,Same Day,4,0.2,2505.65,351.36
US-2042,06-04-2024,West,Oregon,Consumer,Furniture,Chairs,Same Day,5,0.4,1839.88,12.35
